"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.14989602369911575,0.1496641297421929,0.0005144735900445732,2000001.0615865909,307.69688875607653,0.14989602369911575,0.1496641297421929,0.0005144735900445732
0.14826105252070335,0.14819975248347553,0.00046910191046266135,2000021.168187341,307.69685341113757,0.14826105252070335,0.14819975248347553,0.00046910191046266135
0.15265014204721253,0.14944445496217265,0.0045351486632695791,1999969.3548118151,307.6967769885801,0.15265014204721253,0.14944445496217265,0.0045351486632695791
0.15535381832329143,0.14958431840381986,0.00059599267986052741,1999939.3181156907,307.69665331263667,0.15535381832329143,0.14958431840381986,0.00059599267986052741
0.15264959553588539,0.14944404898439992,0.00046528829701309506,1999969.0022504064,307.69678577228018,0.15264959553588539,0.14944404898439992,0.00046528829701309506
0.15528934585675952,0.14965252452870054,0.0044801555238232846,1999939.3533582713,307.69660727410576,0.15528934585675952,0.14965252452870054,0.0044801555238232846
0.15797165148896297,0.14937665509950154,0.00053887737059207439,1999912.1954193804,307.69629339277873,0.15797165148896297,0.14937665509950154,0.00053887737059207439
0.15654851864234465,0.14836972582651758,0.00017962165229960635,1999925.8057482108,307.69633708281083,0.15654851864234465,0.14836972582651758,0.00017962165229960635
0.16975563512475175,0.1497269413290952,0.0046185329717483639,1999850.8854605332,307.69329802336665,0.16975563512475175,0.1497269413290952,0.0046185329717483639
0.16975566063695563,0.1497267582048098,0.0003812531187752781,1999850.8661433798,307.69330365808975,0.16975566063695563,0.1497267582048098,0.0003812531187752781
0.16813019429886517,0.14937475863944105,0.0044304250587037164,1999851.7787715262,307.69392382449132,0.16813019429886517,0.14937475863944105,0.0044304250587037164
0.16699382375549293,0.14965222784221888,0.0025197521057322169,1999854.3273984892,307.69461768750085,0.16699382375549293,0.14965222784221888,0.0025197521057322169
0.16811150806491004,0.14938179363366913,0.00060894810091810807,1999851.792392385,307.69395948549243,0.16811150806491004,0.14938179363366913,0.00060894810091810807
0.15651880808963048,0.14955558505892153,0.0027786712890694298,1999924.6082361937,307.6968275382718,0.15651880808963048,0.14955558505892153,0.0027786712890694298
0.158021391662059,0.14932720565636637,0.0044348294574872915,1999911.4660278559,307.69629467775195,0.158021391662059,0.14932720565636637,0.0044348294574872915
0.16054637002210756,0.14948421059996619,0.00063652923474905824,1999889.8145023696,307.69589923214716,0.16054637002210756,0.14948421059996619,0.00063652923474905824
0.16054790939247116,0.14948367379680982,0.0043551060590676796,1999890.0960334938,307.69589568709671,0.16054790939247116,0.14948367379680982,0.0043551060590676796
0.15905258199577366,0.14912359214071649,0.0024584015944003846,1999902.8853183833,307.69650896568487,0.15905258199577366,0.14912359214071649,0.0024584015944003846
0.16614035875132954,0.14849563783700878,0.0007868109799263332,1999856.5208548247,307.69464000487289,0.16614035875132954,0.14849563783700878,0.0007868109799263332
0.16194571917414061,0.14932987257382102,0.0023709910263852467,1999878.9716616273,307.69594506053807,0.16194571917414061,0.14932987257382102,0.0023709910263852467
0.16451603827204273,0.14924899439174202,0.0026484680117657418,1999864.2631609906,307.69532904126072,0.16451603827204273,0.14924899439174202,0.0026484680117657418
0.16614644655520555,0.14850401813437988,0.0043470374114830575,1999856.7299131278,307.69456170808007,0.16614644655520555,0.14850401813437988,0.0043470374114830575
0.16557591539767152,0.14966833569799837,0.0044852533898984666,1999859.8263169974,307.69466042673815,0.16557591539767152,0.14966833569799837,0.0044852533898984666
0.1630665776114224,0.14963850658601557,0.0044893947004387763,1999871.5222861571,307.69530588837347,0.1630665776114224,0.14963850658601557,0.0044893947004387763
0.16183952702508478,0.14826127343645823,0.00061225007388571509,1999878.7024059433,307.69563797632526,0.16183952702508478,0.14826127343645823,0.00061225007388571509
0.16205441988960809,0.14838450907608433,0.0043039705078423774,1999877.3543592852,307.69561035556285,0.16205441988960809,0.14838450907608433,0.0043039705078423774
0.15993334458883807,0.14786945937742507,0.0046411132843503051,1999892.8617866423,307.69587980817022,0.15993334458883807,0.14786945937742507,0.0046411132843503051
0.16389697428513328,0.14805793016019581,0.00050977275577931253,1999865.6976823588,307.69510838660653,0.16389697428513328,0.14805793016019581,0.00050977275577931253
0.15993124513839077,0.14787136464785011,0.00034872704400297022,1999892.9174641569,307.69588043425023,0.15993124513839077,0.14787136464785011,0.00034872704400297022
0.13055611581946228,0.14147584063652313,0.0004635859757190163,2000185.0327444274,307.69335864196279,0.13055611581946228,0.14147584063652313,0.0004635859757190163
