"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.15389306006152409,0.14735602514278051,0.0046809361998694015,1999981.221241605,307.08941408601811,0.15389306006152409,0.14735602514278051,0.0046809361998694015
0.14889437791247009,0.14793055238850136,0.0043667869134416185,2000004.7822832284,307.08970679911613,0.14889437791247009,0.14793055238850136,0.0043667869134416185
0.16771724545801975,0.14487349624124621,0.0044014994882678642,1999936.0122550102,307.08682646999648,0.16771724545801975,0.14487349624124621,0.0044014994882678642
0.1675662322470183,0.14469815312709117,0.0005148539143467588,1999935.9924308974,307.08683436419943,0.1675662322470183,0.14469815312709117,0.0005148539143467588
0.16958607834158176,0.14073587186484007,0.0005012393708426939,1999923.32534674,307.08590851025826,0.16958607834158176,0.14073587186484007,0.0005012393708426939
0.16958605843992777,0.14073591498611507,0.004498887803917999,1999923.335732931,307.08590458645676,0.16958605843992777,0.14073591498611507,0.004498887803917999
0.16329867911451637,0.14694535844092271,0.0025397835014741702,1999945.9210598243,307.08845735371034,0.16329867911451637,0.14694535844092271,0.0025397835014741702
0.16925801309072216,0.14209249534121257,0.0025211887693268467,1999927.9074508618,307.08650777721289,0.16925801309072216,0.14209249534121257,0.0025211887693268467
0.16820740604462514,0.14212596707430245,0.0042193521555124978,1999928.3545792594,307.08658988248322,0.16820740604462514,0.14212596707430245,0.0042193521555124978
0.16820363370831692,0.14213507567476016,0.00084695032203301924,1999928.2939038125,307.08661914275922,0.16820363370831692,0.14213507567476016,0.00084695032203301924
0.16485671422998036,0.14488809385235293,0.0044024789371515686,1999939.9371435735,307.08763533023779,0.16485671422998036,0.14488809385235293,0.0044024789371515686
0.16616001764759847,0.14377039602749311,0.002572978734769265,1999935.8388722348,307.0876193119617,0.16616001764759847,0.14377039602749311,0.002572978734769265
0.16485634723391823,0.14486961852345753,0.00069070294144775609,1999939.9187588424,307.08768562789965,0.16485634723391823,0.14486961852345753,0.00069070294144775609
0.16243629772825427,0.14494489157186471,0.00054836964177002985,1999945.3829581628,307.08820429759299,0.16243629772825427,0.14494489157186471,0.00054836964177002985
0.16244180843480976,0.14493085058692812,0.0045180937935841194,1999945.3629066963,307.08816249417947,0.16244180843480976,0.14493085058692812,0.0045180937935841194
0.1600669805907676,0.14468063758380895,0.00069650279001101201,1999953.2686392835,307.08871861138022,0.1600669805907676,0.14468063758380895,0.00069650279001101201
0.16063394943831474,0.14674090360979433,0.0025688109172601501,1999953.7816728035,307.08902190132721,0.16063394943831474,0.14674090360979433,0.0025688109172601501
0.16007820656648711,0.14466667408879993,0.0044084999098356935,1999953.2366136021,307.08865741351423,0.16007820656648711,0.14466667408879993,0.0044084999098356935
0.13545050002353853,0.14770058010884038,0.0026539757661446363,2000055.4551484112,307.08819844777668,0.13545050002353853,0.14770058010884038,0.0026539757661446363
0.13820606134341112,0.14705816485023085,0.0026277040047484423,2000049.6550723773,307.08878164191327,0.13820606134341112,0.14705816485023085,0.0026277040047484423
0.13755435739769475,0.1459786685793866,0.0007406983919182854,2000052.6282772264,307.08837076652657,0.13755435739769475,0.1459786685793866,0.0007406983919182854
0.13740588899962675,0.14604170784683257,0.0045700579210644519,2000052.921746084,307.08817381613528,0.13740588899962675,0.14604170784683257,0.0045700579210644519
0.14043367838512488,0.14776696733738778,0.0029671230491649736,2000040.9612304266,307.08919389316253,0.14043367838512488,0.14776696733738778,0.0029671230491649736
0.14280680863872822,0.14776417278049608,0.00219850603240993,2000033.5605854848,307.0895724538658,0.14280680863872822,0.14776417278049608,0.00219850603240993
0.14395313931351705,0.14798892948061726,0.0042237536041304525,2000028.3267639622,307.08944101082886,0.14395313931351705,0.14798892948061726,0.0042237536041304525
0.14009437811344019,0.14622634510163365,0.00066146406881380855,2000043.8727586679,307.08883120287851,0.14009437811344019,0.14622634510163365,0.00066146406881380855
0.14244427070281215,0.14594713621572153,0.00049028671504129596,2000034.9737871212,307.08910205844802,0.14244427070281215,0.14594713621572153,0.00049028671504129596
